battery_id,t_ms,voltage,current,temp
BAT_075,560,3.9624,0.9969,25.13
BAT_075,580,3.962,0.9961,25.16
BAT_075,600,3.9603,1.0041,25.06
BAT_075,620,3.9575,1.0012,25.07
BAT_075,640,3.9593,1.0017,25.16
BAT_075,660,3.9599,0.9979,25.27
BAT_075,680,3.9597,0.9945,25.22
BAT_075,700,3.9574,0.9917,25.18
BAT_075,720,3.9567,0.9911,25.13
BAT_075,740,3.9543,0.9936,25.2
BAT_075,760,3.9513,0.9931,25.2
BAT_075,780,3.9503,1.0022,25.36
BAT_075,800,3.9488,1.0074,25.25
BAT_075,820,3.9525,1.0022,25.26
BAT_075,840,3.9537,1.0021,25.19
BAT_075,860,3.9557,0.9984,25.3
BAT_075,880,3.9492,0.996,25.38
BAT_075,900,3.9524,0.9943,25.29
BAT_075,920,3.955,0.9993,25.4
BAT_075,940,3.9538,0.9951,25.36
BAT_075,960,3.9483,1.0059,25.43
BAT_075,980,3.9504,0.9954,25.26
BAT_075,1000,3.9486,0.9999,25.39
BAT_075,1020,3.9491,1.0044,25.42
BAT_075,1040,3.9485,1.0021,25.47
BAT_075,1060,3.95,1.0095,25.44
BAT_075,1080,3.9488,1.0014,25.44
BAT_075,1100,3.9484,0.997,25.46
BAT_075,1120,3.9471,0.9988,25.54
BAT_075,1140,3.9515,0.997,25.52
BAT_075,1160,3.9527,1.0011,25.51
BAT_075,1180,3.9462,1.0066,25.53
BAT_075,1200,3.9478,0.999,25.64
BAT_075,1220,3.9513,1.0073,25.51
BAT_075,1240,3.9494,0.9978,25.57
BAT_075,1260,3.9482,1.0041,25.67
BAT_075,1280,3.95,0.9962,25.63
BAT_075,1300,3.9483,1.0029,25.59
BAT_075,1320,3.9473,0.9989,25.6
BAT_075,1340,3.945,0.9948,25.71
BAT_075,1360,3.9485,1.0088,25.7
BAT_075,1380,3.9492,0.9948,25.69
BAT_075,1400,3.9456,1.0001,25.64
BAT_075,1420,3.9449,1.0045,25.73
BAT_075,1440,3.9477,1.0039,25.68
BAT_075,1460,3.9472,0.9978,25.72
BAT_075,1480,3.9485,1.0037,25.76
BAT_075,1500,3.9456,0.9955,25.85
BAT_075,1520,3.9463,0.9998,25.69
BAT_075,1540,3.9446,0.9889,25.79
BAT_075,1560,3.9466,0.9945,25.76
BAT_075,1580,3.9462,0.9995,25.75
BAT_075,1600,3.9477,1.0028,25.85
BAT_075,1620,3.9482,1.0067,25.88
BAT_075,1640,3.9434,0.9972,25.79
BAT_075,1660,3.947,1.0033,25.87
BAT_075,1680,3.9456,0.9947,25.95
BAT_075,1700,3.9449,1.0011,25.87
BAT_075,1720,3.9466,0.9912,25.92
BAT_075,1740,3.9418,1.0012,25.98
BAT_075,1760,3.9437,1.0023,25.96
BAT_075,1780,3.9459,0.9981,25.85
BAT_075,1800,3.9445,1.0001,26.01
BAT_075,1820,3.9434,0.999,26.01
BAT_075,1840,3.9437,1.0065,25.95
BAT_075,1860,3.9464,0.9997,26.02
BAT_075,1880,3.9434,0.9944,25.98
BAT_075,1900,3.943,0.9898,26.1
BAT_075,1920,3.9433,1.0009,26.04
BAT_075,1940,3.9446,1.0055,26.1
BAT_075,1960,3.9424,1.0002,26.07
BAT_075,1980,3.9417,1.0021,26.07
BAT_075,2000,3.9425,0.9886,26.05
BAT_076,0,4.0956,1.0016,25.38
BAT_076,20,4.0877,1.0,25.5
BAT_076,40,4.0798,0.9993,25.41
BAT_076,60,4.0756,1.0001,25.47
BAT_076,80,4.0626,0.9999,25.45
BAT_076,100,4.0564,0.9962,25.48
BAT_076,120,4.0551,1.0061,25.51
BAT_076,140,4.05,0.9955,25.53
BAT_076,160,4.0453,0.9994,25.48
BAT_076,180,4.0426,0.9977,25.52
BAT_076,200,4.0357,0.9921,25.5
BAT_076,220,4.0325,1.0045,25.51
BAT_076,240,4.0291,1.0021,25.51
BAT_076,260,4.0258,1.0022,25.63
BAT_076,280,4.0256,0.9939,25.51
BAT_076,300,4.0241,1.0063,25.56
BAT_076,320,4.0228,0.9965,25.59
BAT_076,340,4.0158,1.0017,25.58
BAT_076,360,4.0181,0.9986,25.64
BAT_076,380,4.0112,1.0031,25.66
BAT_076,400,4.0068,1.0072,25.73
BAT_076,420,4.0141,1.0003,25.63
BAT_076,440,4.0063,1.0014,25.59
BAT_076,460,4.0108,0.9968,25.69
BAT_076,480,4.0093,1.0025,25.67
BAT_076,500,4.0086,1.0021,25.69
BAT_076,520,4.002,1.0019,25.69
BAT_076,540,4.0118,1.0015,25.79
BAT_076,560,4.0038,0.9894,25.76
BAT_076,580,4.0039,1.0059,25.73
BAT_076,600,4.0046,1.0049,25.75
BAT_076,620,4.0015,1.0025,25.8
BAT_076,640,4.0017,1.0005,25.7
BAT_076,660,4.0024,0.9992,25.71
BAT_076,680,4.0043,0.9947,25.81
BAT_076,700,4.0023,1.0071,25.8
BAT_076,720,3.9997,1.0003,25.89
BAT_076,740,4.0003,1.0098,25.84
BAT_076,760,4.0006,1.001,25.83
BAT_076,780,3.9967,0.9935,25.81
BAT_076,800,3.9964,1.0046,25.88
BAT_076,820,3.9957,1.0115,25.93
BAT_076,840,4.0007,0.9983,25.89
BAT_076,860,4.0011,0.9936,26.03
BAT_076,880,4.0013,0.9962,25.96
BAT_076,900,3.9995,1.008,25.91
BAT_076,920,3.9955,1.0012,25.98
BAT_076,940,4.0004,0.9972,26.02
BAT_076,960,3.9991,0.9919,25.92
BAT_076,980,3.9989,0.996,25.91
BAT_076,1000,3.9977,0.9901,26.05
BAT_076,1020,3.9977,0.9977,26.09
BAT_076,1040,3.9982,1.002,25.99
BAT_076,1060,3.9965,1.0011,26.01
BAT_076,1080,3.9962,0.9965,26.01
BAT_076,1100,3.9947,1.0047,26.04
BAT_076,1120,3.9968,1.0016,26.06
BAT_076,1140,3.9952,0.9999,25.99
BAT_076,1160,3.9984,1.0027,26.06
BAT_076,1180,3.9968,1.0067,25.99
BAT_076,1200,3.996,0.9987,26.15
BAT_076,1220,3.9956,1.0031,26.12
BAT_076,1240,3.996,0.9878,26.07
BAT_076,1260,3.9945,0.9946,26.24
BAT_076,1280,3.9936,1.001,26.14
BAT_076,1300,3.9927,0.9949,26.16
BAT_076,1320,3.9941,1.0011,26.12
BAT_076,1340,3.9959,1.01,26.18
BAT_076,1360,3.9969,1.0069,26.2
BAT_076,1380,3.9943,0.9986,26.22
BAT_076,1400,3.9939,1.0,26.2
BAT_076,1420,3.9953,1.0066,26.24
BAT_076,1440,3.9959,0.9946,26.25
BAT_076,1460,3.9942,1.0015,26.21
BAT_076,1480,3.9954,1.0083,26.26
BAT_076,1500,3.9959,0.9987,26.22
BAT_076,1520,3.9944,0.9981,26.34
BAT_076,1540,3.9971,0.9956,26.24
BAT_076,1560,3.9967,1.0059,26.36
BAT_076,1580,3.9968,1.0055,26.26
BAT_076,1600,3.9966,1.0042,26.29
BAT_076,1620,3.9923,1.0027,26.24
BAT_076,1640,3.9922,0.9967,26.33
BAT_076,1660,3.9946,0.9982,26.4
BAT_076,1680,3.992,0.9865,26.27
BAT_076,1700,3.9962,1.0012,26.46
BAT_076,1720,3.9956,1.0011,26.43
BAT_076,1740,3.9949,1.0033,26.41
BAT_076,1760,3.9895,0.9971,26.4
BAT_076,1780,3.9951,0.9965,26.46
BAT_076,1800,3.9945,1.0036,26.45
BAT_076,1820,3.9908,1.0078,26.49
BAT_076,1840,3.9942,0.9958,26.4
BAT_076,1860,3.9922,0.9988,26.48
BAT_076,1880,3.998,1.0052,26.51
BAT_076,1900,3.9922,0.9977,26.4
BAT_076,1920,3.9907,0.9977,26.41
BAT_076,1940,3.9917,0.9996,26.5
BAT_076,1960,3.9911,0.9881,26.59
BAT_076,1980,3.9905,0.9963,26.58
BAT_076,2000,3.9921,1.0026,26.62
BAT_077,0,4.1018,1.0002,24.65
BAT_077,20,4.0919,0.9981,24.69
BAT_077,40,4.0718,0.9945,24.72
BAT_077,60,4.0625,1.001,24.75
BAT_077,80,4.0518,0.9914,24.76
BAT_077,100,4.0393,1.0032,24.7
BAT_077,120,4.0315,0.9949,24.7
BAT_077,140,4.022,0.9973,24.77
BAT_077,160,4.0137,1.0021,24.8
BAT_077,180,4.0073,0.9989,24.78
BAT_077,200,4.001,0.9973,24.82
BAT_077,220,3.9986,0.9968,24.91
BAT_077,240,3.9918,0.9945,24.8
BAT_077,260,3.9891,0.9971,24.81
BAT_077,280,3.9819,0.9948,24.86
BAT_077,300,3.9763,1.0006,24.78
BAT_077,320,3.9775,0.9875,24.87
BAT_077,340,3.9731,0.9967,24.93
BAT_077,360,3.9704,1.0068,24.89
BAT_077,380,3.9688,0.996,24.91
BAT_077,400,3.9603,1.0087,24.97
BAT_077,420,3.965,1.0129,24.96
BAT_077,440,3.958,1.0026,25.04
BAT_077,460,3.9545,1.0019,24.98
BAT_077,480,3.957,1.006,25.03
BAT_077,500,3.9563,0.9941,24.98
BAT_077,520,3.9533,0.9992,24.96
BAT_077,540,3.9537,0.9955,25.02
BAT_077,560,3.9505,0.9999,25.03
BAT_077,580,3.9521,0.9998,25.01
BAT_077,600,3.9488,1.0054,25.07
BAT_077,620,3.9486,1.0014,25.08
BAT_077,640,3.9453,0.9996,25.08
BAT_077,660,3.9463,0.995,25.15
BAT_077,680,3.944,0.9981,25.07
BAT_077,700,3.9455,1.0019,25.06
BAT_077,720,3.9433,0.999,25.2
BAT_077,740,3.9434,0.9905,25.12
BAT_077,760,3.9436,0.9971,25.19
BAT_077,780,3.9413,1.0018,25.19
BAT_077,800,3.9413,1.0002,25.16
BAT_077,820,3.9414,1.0022,25.21
BAT_077,840,3.9372,1.003,25.18
BAT_077,860,3.9399,0.9931,25.22
BAT_077,880,3.9407,0.9966,25.33
BAT_077,900,3.9438,1.0024,25.21
BAT_077,920,3.9433,0.9968,25.24
BAT_077,940,3.9404,0.9973,25.26
BAT_077,960,3.9389,1.0104,25.28
BAT_077,980,3.9389,1.0028,25.38
BAT_077,1000,3.9341,0.9979,25.27
BAT_077,1020,3.9379,1.0024,25.34
BAT_077,1040,3.9355,1.0003,25.4
BAT_077,1060,3.9383,0.998,25.4
BAT_077,1080,3.9404,1.0021,25.31
BAT_077,1100,3.9349,0.9907,25.41
BAT_077,1120,3.9396,0.9992,25.39
BAT_077,1140,3.9346,1.0028,25.52
BAT_077,1160,3.9354,1.0006,25.48
BAT_077,1180,3.9356,1.0,25.45
BAT_077,1200,3.9345,0.9969,25.4
BAT_077,1220,3.9356,1.0021,25.53
BAT_077,1240,3.9336,0.9955,25.52
BAT_077,1260,3.9364,0.9949,25.42
BAT_077,1280,3.9367,0.9949,25.46
BAT_077,1300,3.9375,1.0044,25.46
BAT_077,1320,3.937,0.9961,25.44
BAT_077,1340,3.9331,1.0052,25.53
BAT_077,1360,3.9353,1.0031,25.55
BAT_077,1380,3.9339,0.9997,25.58
BAT_077,1400,3.9361,0.999,25.58
BAT_077,1420,3.929,0.9992,25.55
BAT_077,1440,3.9344,0.9925,25.55
BAT_077,1460,3.9313,0.9959,25.64
BAT_077,1480,3.9343,1.003,25.64
BAT_077,1500,3.9335,0.9949,25.59
BAT_077,1520,3.9327,1.0012,25.58
BAT_077,1540,3.9346,0.9968,25.68
BAT_077,1560,3.9316,0.9978,25.76
BAT_077,1580,3.9321,1.005,25.74
BAT_077,1600,3.9356,0.9972,25.67
BAT_077,1620,3.9333,0.9972,25.75
BAT_077,1640,3.9284,1.002,25.68
BAT_077,1660,3.929,1.0029,25.76
BAT_077,1680,3.9327,0.9978,25.69
BAT_077,1700,3.9322,0.9959,25.7
BAT_077,1720,3.9341,0.9923,25.74
BAT_077,1740,3.931,0.9978,25.76
BAT_077,1760,3.9322,1.0003,25.75
BAT_077,1780,3.9291,0.9926,25.89
BAT_077,1800,3.9307,0.9962,25.76
BAT_077,1820,3.9298,0.9949,25.87
BAT_077,1840,3.9294,0.9963,25.75
BAT_077,1860,3.9291,1.0076,25.79
BAT_077,1880,3.9295,0.9932,25.87
BAT_077,1900,3.9294,0.9986,25.84
BAT_077,1920,3.9314,1.0001,25.91
BAT_077,1940,3.9292,0.9952,25.78
BAT_077,1960,3.9274,0.9995,26.0
BAT_077,1980,3.9244,0.9997,26.01
BAT_077,2000,3.9276,1.0016,25.86
BAT_078,0,4.1211,0.9943,25.81
BAT_078,20,4.1122,1.0052,25.97
BAT_078,40,4.1011,1.0027,25.9
BAT_078,60,4.0886,1.0001,25.92
BAT_078,80,4.0788,0.9864,25.9
BAT_078,100,4.0703,0.9889,25.98
BAT_078,120,4.062,1.0122,26.05
BAT_078,140,4.0584,0.9989,25.9
BAT_078,160,4.0482,0.9983,26.06
BAT_078,180,4.0407,0.999,26.09
BAT_078,200,4.0409,0.9951,26.03
BAT_078,220,4.036,1.0051,26.03
BAT_078,240,4.0305,0.9992,26.01
BAT_078,260,4.0261,1.0034,26.06
BAT_078,280,4.0228,0.9964,26.05
BAT_078,300,4.0222,1.0013,26.13
BAT_078,320,4.0182,1.0003,26.15
BAT_078,340,4.014,0.9982,26.08
BAT_078,360,4.0154,1.0037,26.15
BAT_078,380,4.0118,1.0033,26.2
BAT_078,400,4.0101,1.0001,26.17
BAT_078,420,4.0092,1.0034,26.21
BAT_078,440,4.0078,0.9963,26.2
BAT_078,460,4.002,1.0053,26.25
BAT_078,480,4.0028,0.9979,26.22
BAT_078,500,3.9965,1.0039,26.27
BAT_078,520,4.0015,0.9961,26.23
BAT_078,540,3.9985,0.9995,26.23
BAT_078,560,3.9967,1.0092,26.25
BAT_078,580,3.9981,1.0019,26.36
BAT_078,600,3.9992,0.9984,26.34
BAT_078,620,3.9979,1.0017,26.22
BAT_078,640,3.9918,0.9964,26.42
BAT_078,660,3.9968,0.9992,26.35
BAT_078,680,3.9947,1.0,26.4
BAT_078,700,3.9922,0.9977,26.36
BAT_078,720,3.9906,0.9939,26.35
BAT_078,740,3.9903,1.004,26.45
BAT_078,760,3.9932,0.9947,26.43
BAT_078,780,3.9921,0.9931,26.48
BAT_078,800,3.9923,1.0034,26.34
BAT_078,820,3.9893,1.0101,26.41
BAT_078,840,3.9941,1.0022,26.44
BAT_078,860,3.989,0.9955,26.46
BAT_078,880,3.9856,1.0069,26.62
BAT_078,900,3.9904,1.0001,26.48
BAT_078,920,3.9894,0.9973,26.57
BAT_078,940,3.9879,0.9992,26.61
BAT_078,960,3.992,0.9967,26.46
BAT_078,980,3.9926,0.9957,26.54
BAT_078,1000,3.9888,1.0038,26.55
BAT_078,1020,3.9879,0.9978,26.53
BAT_078,1040,3.9903,0.9977,26.61
BAT_078,1060,3.9868,1.004,26.71
BAT_078,1080,3.9866,1.0002,26.62
BAT_078,1100,3.9907,0.9973,26.7
BAT_078,1120,3.9882,1.0044,26.63
BAT_078,1140,3.9859,0.9984,26.71
BAT_078,1160,3.987,1.0039,26.76
BAT_078,1180,3.984,0.9946,26.66
BAT_078,1200,3.9856,1.0026,26.65
BAT_078,1220,3.9851,0.9992,26.72
BAT_078,1240,3.9868,0.9998,26.66
BAT_078,1260,3.9854,1.0022,26.76
BAT_078,1280,3.9871,0.9944,26.73
BAT_078,1300,3.9827,0.9985,26.73
BAT_078,1320,3.9873,0.9983,26.84
BAT_078,1340,3.9901,1.0012,26.82
BAT_078,1360,3.9833,0.9973,26.69
BAT_078,1380,3.9843,1.0113,26.86
BAT_078,1400,3.988,0.9988,26.83
BAT_078,1420,3.9856,0.9976,26.88
BAT_078,1440,3.9864,0.9932,26.76
BAT_078,1460,3.9846,0.9988,26.81
BAT_078,1480,3.9863,1.0066,26.92
BAT_078,1500,3.982,1.0008,26.86
BAT_078,1520,3.9866,1.0015,26.94
BAT_078,1540,3.9862,1.0029,27.06
BAT_078,1560,3.9816,1.0006,26.99
BAT_078,1580,3.9858,0.9868,27.01
BAT_078,1600,3.9832,0.9948,27.06
BAT_078,1620,3.9837,1.0036,27.02
BAT_078,1640,3.985,1.0052,27.02
BAT_078,1660,3.9863,0.9999,26.97
BAT_078,1680,3.9864,1.0002,27.07
BAT_078,1700,3.9806,0.9873,27.05
BAT_078,1720,3.9839,1.0074,26.99
BAT_078,1740,3.9815,1.0011,27.13
BAT_078,1760,3.9836,1.0025,27.12
BAT_078,1780,3.9872,1.0071,27.08
BAT_078,1800,3.9797,0.9913,27.09
BAT_078,1820,3.9809,1.0004,27.11
BAT_078,1840,3.978,1.0047,27.17
BAT_078,1860,3.9807,0.9934,27.22
BAT_078,1880,3.9828,0.9986,27.11
BAT_078,1900,3.9808,1.0076,27.14
BAT_078,1920,3.982,0.9979,27.18
BAT_078,1940,3.9795,1.006,27.21
BAT_078,1960,3.9834,0.995,27.21
BAT_078,1980,3.9856,0.9996,27.21
BAT_078,2000,3.9788,0.9966,27.27
BAT_079,0,4.0648,0.9966,25.18
BAT_079,20,4.0447,1.0036,25.25
BAT_079,40,4.0261,0.9939,25.21
BAT_079,60,4.0151,0.9943,25.21
BAT_079,80,3.9999,1.0088,25.3
BAT_079,100,3.987,0.9955,25.21
BAT_079,120,3.976,1.0026,25.35
BAT_079,140,3.9686,0.9897,25.26
BAT_079,160,3.957,0.9929,25.28
BAT_079,180,3.9498,0.9867,25.27
BAT_079,200,3.9476,0.9933,25.39
BAT_079,220,3.9387,0.9945,25.36
BAT_079,240,3.9332,0.9973,25.49
BAT_079,260,3.9288,1.005,25.45
BAT_079,280,3.9235,0.9951,25.43
BAT_079,300,3.9186,1.0021,25.48
BAT_079,320,3.911,0.9983,25.46
BAT_079,340,3.9087,0.9976,25.49
BAT_079,360,3.9078,1.0064,25.65
BAT_079,380,3.9059,1.003,25.59
BAT_079,400,3.9057,1.0117,25.56
BAT_079,420,3.8984,1.006,25.53
BAT_079,440,3.8939,0.9978,25.58
BAT_079,460,3.8927,0.9971,25.68
BAT_079,480,3.8883,0.9967,25.65
BAT_079,500,3.8871,1.0013,25.74
BAT_079,520,3.8879,0.9988,25.68
BAT_079,540,3.8899,0.9895,25.77
BAT_079,560,3.8872,0.9963,25.76
BAT_079,580,3.8855,0.9985,25.81
BAT_079,600,3.8823,0.9996,25.8
BAT_079,620,3.8792,1.0028,25.8
BAT_079,640,3.8842,1.0122,25.79
BAT_079,660,3.8827,0.9923,25.86
BAT_079,680,3.8793,1.0106,25.86
BAT_079,700,3.8798,0.9972,25.99
BAT_079,720,3.8793,1.0005,25.93
BAT_079,740,3.8804,1.0043,25.93
BAT_079,760,3.8773,1.0001,25.92
BAT_079,780,3.8784,0.997,25.89
BAT_079,800,3.8737,0.9962,25.97
BAT_079,820,3.8787,1.0029,26.05
BAT_079,840,3.8749,0.9975,26.0
BAT_079,860,3.8747,0.994,26.06
BAT_079,880,3.8735,0.9971,26.08
BAT_079,900,3.8739,0.9994,26.1
BAT_079,920,3.8748,1.001,26.07
BAT_079,940,3.8731,1.0005,26.18
BAT_079,960,3.8777,1.003,26.23
BAT_079,980,3.8729,0.9958,26.14
BAT_079,1000,3.8707,1.0026,26.19
BAT_079,1020,3.8713,1.0053,26.21
BAT_079,1040,3.8708,0.9918,26.26
BAT_079,1060,3.8721,1.0012,26.29
BAT_079,1080,3.8735,0.9876,26.3
BAT_079,1100,3.8736,1.0014,26.33
BAT_079,1120,3.8719,1.0011,26.38
BAT_079,1140,3.8666,0.9985,26.34
BAT_079,1160,3.8735,0.9979,26.3
BAT_079,1180,3.8706,0.9961,26.39
BAT_079,1200,3.8711,1.014,26.42
BAT_079,1220,3.8711,1.005,26.39
BAT_079,1240,3.869,1.0028,26.42
BAT_079,1260,3.872,0.9947,26.4
BAT_079,1280,3.8678,1.007,26.51
BAT_079,1300,3.8695,1.0004,26.56
BAT_079,1320,3.8679,1.0038,26.53
BAT_079,1340,3.8673,1.0015,26.51
BAT_079,1360,3.8703,0.9964,26.59
BAT_079,1380,3.8709,1.001,26.54
BAT_079,1400,3.8668,0.998,26.44
BAT_079,1420,3.8655,0.9985,26.57
BAT_079,1440,3.8646,1.0029,26.6
BAT_079,1460,3.8694,1.0021,26.68
BAT_079,1480,3.8681,1.0017,26.71
BAT_079,1500,3.8649,0.9962,26.73
BAT_079,1520,3.8651,1.0084,26.75
BAT_079,1540,3.8649,1.0009,26.77
BAT_079,1560,3.8658,1.0092,26.81
BAT_079,1580,3.8703,0.9973,26.83
BAT_079,1600,3.8666,0.9937,26.76
BAT_079,1620,3.864,0.9949,26.85
BAT_079,1640,3.8613,0.9942,26.83
BAT_079,1660,3.8634,1.0,26.85
BAT_079,1680,3.8644,1.012,26.91
BAT_079,1700,3.8615,1.0001,26.92
BAT_079,1720,3.8639,1.0032,26.9
BAT_079,1740,3.8626,1.0006,26.87
BAT_079,1760,3.8668,1.001,27.03
BAT_079,1780,3.8629,1.001,27.07
BAT_079,1800,3.8659,1.0001,26.99
BAT_079,1820,3.8618,1.0003,27.02
BAT_079,1840,3.8628,1.007,27.02
BAT_079,1860,3.8679,1.0123,26.99
BAT_079,1880,3.8631,0.9982,27.04
BAT_079,1900,3.8629,1.0002,27.15
BAT_079,1920,3.8606,1.0062,27.17
BAT_079,1940,3.863,0.9968,27.2
BAT_079,1960,3.8605,0.997,27.23
BAT_079,1980,3.8625,0.9904,27.22
BAT_079,2000,3.8611,0.9887,27.19
BAT_080,0,3.8923,0.9954,24.14
BAT_080,20,3.8616,1.0008,24.23
BAT_080,40,3.8308,1.0092,24.1
BAT_080,60,3.7972,1.0037,24.17
BAT_080,80,3.7756,0.9948,24.23
BAT_080,100,3.7559,1.0055,24.24
BAT_080,120,3.733,0.993,24.23
BAT_080,140,3.718,0.9936,24.3
BAT_080,160,3.6976,0.9965,24.28
BAT_080,180,3.6824,1.0024,24.36
BAT_080,200,3.6701,0.9965,24.36
BAT_080,220,3.6585,0.9995,24.43
BAT_080,240,3.6466,1.0048,24.45
BAT_080,260,3.6353,0.9989,24.58
BAT_080,280,3.6232,0.9963,24.54
BAT_080,300,3.6124,0.9926,24.6
BAT_080,320,3.6118,1.0081,24.6
BAT_080,340,3.6036,1.0003,24.61
BAT_080,360,3.5966,0.9996,24.75
BAT_080,380,3.5897,0.9931,24.73
BAT_080,400,3.5838,1.0005,24.77
BAT_080,420,3.5766,0.9918,24.8
BAT_080,440,3.5774,0.9969,24.82
BAT_080,460,3.5727,0.9972,24.85
BAT_080,480,3.5671,1.005,24.89
BAT_080,500,3.5627,1.0012,24.89
BAT_080,520,3.561,0.9936,24.95
BAT_080,540,3.5604,1.0034,25.02
BAT_080,560,3.5546,0.9998,25.02
BAT_080,580,3.5534,0.9986,24.98
BAT_080,600,3.5554,0.9961,25.1
BAT_080,620,3.5501,0.9946,25.1
BAT_080,640,3.5486,0.9997,25.19
BAT_080,660,3.5441,0.9996,25.15
BAT_080,680,3.5447,0.9966,25.21
BAT_080,700,3.5443,1.0054,25.26
BAT_080,720,3.5423,0.9951,25.27
BAT_080,740,3.5397,1.002,25.42
BAT_080,760,3.5358,1.0056,25.43
BAT_080,780,3.5394,0.9984,25.44
BAT_080,800,3.5345,0.9931,25.44
BAT_080,820,3.5351,1.0036,25.42
BAT_080,840,3.5319,0.9991,25.53
BAT_080,860,3.5316,1.0004,25.54
BAT_080,880,3.5346,1.0039,25.59
BAT_080,900,3.5316,0.9936,25.64
BAT_080,920,3.5318,1.0045,25.7
BAT_080,940,3.5304,0.9973,25.74
BAT_080,960,3.5314,0.9943,25.7
BAT_080,980,3.5295,1.006,25.68
BAT_080,1000,3.5285,1.004,25.82
BAT_080,1020,3.5296,0.9975,25.76
BAT_080,1040,3.5236,1.0033,25.86
BAT_080,1060,3.5282,0.9938,25.79
BAT_080,1080,3.5268,0.9977,25.97
BAT_080,1100,3.5317,0.9934,25.91
BAT_080,1120,3.5283,1.0048,26.02
BAT_080,1140,3.5258,0.9976,25.99
BAT_080,1160,3.523,0.9964,26.01
BAT_080,1180,3.5275,1.0069,26.1
BAT_080,1200,3.5218,0.999,26.09
BAT_080,1220,3.5268,0.9952,26.17
BAT_080,1240,3.5239,1.0041,26.16
BAT_080,1260,3.5268,1.0017,26.21
BAT_080,1280,3.5227,0.9976,26.31
BAT_080,1300,3.5243,0.9988,26.43
BAT_080,1320,3.5233,1.0046,26.4
BAT_080,1340,3.5241,1.0023,26.31
BAT_080,1360,3.5198,1.0039,26.39
BAT_080,1380,3.5206,1.0062,26.46
BAT_080,1400,3.5236,0.9985,26.41
BAT_080,1420,3.5202,1.0044,26.44
BAT_080,1440,3.52,1.003,26.54
BAT_080,1460,3.5206,0.9879,26.59
BAT_080,1480,3.5212,0.9954,26.61
BAT_080,1500,3.5189,0.9999,26.79
BAT_080,1520,3.518,0.9937,26.63
BAT_080,1540,3.5168,1.0003,26.72
BAT_080,1560,3.5169,1.012,26.76
BAT_080,1580,3.5175,0.9983,26.78
BAT_080,1600,3.5154,0.999,26.77
BAT_080,1620,3.5183,0.9962,26.78
BAT_080,1640,3.5156,1.0054,26.89
BAT_080,1660,3.5152,0.9995,26.86
BAT_080,1680,3.5141,1.0015,26.9
BAT_080,1700,3.5136,0.9983,26.97
BAT_080,1720,3.516,0.9975,27.02
BAT_080,1740,3.5154,1.0085,27.05
BAT_080,1760,3.5099,1.0015,27.02
BAT_080,1780,3.5146,1.0007,27.05
BAT_080,1800,3.509,1.0025,27.1
BAT_080,1820,3.5153,0.9931,27.11
BAT_080,1840,3.5099,1.0012,27.28
BAT_080,1860,3.5128,0.994,27.27
BAT_080,1880,3.5093,1.0002,27.35
BAT_080,1900,3.5116,0.9929,27.31
BAT_080,1920,3.5121,0.9921,27.37
BAT_080,1940,3.5112,0.9888,27.4
BAT_080,1960,3.5086,0.9975,27.47
BAT_080,1980,3.5116,0.9972,27.48
BAT_080,2000,3.514,1.0076,27.46
BAT_081,0,3.9929,1.0036,24.77
BAT_081,20,3.9673,1.0047,24.81
BAT_081,40,3.9487,0.9977,24.91
BAT_081,60,3.9297,1.0023,24.97
BAT_081,80,3.9099,1.0037,24.92
BAT_081,100,3.8948,0.9997,24.95
BAT_081,120,3.8808,0.9975,25.02
BAT_081,140,3.8698,0.9932,25.1
BAT_081,160,3.8625,0.9975,25.02
BAT_081,180,3.8482,1.0019,25.06
BAT_081,200,3.8438,1.0046,25.15
BAT_081,220,3.8314,0.9965,25.09
BAT_081,240,3.8228,0.987,25.16
BAT_081,260,3.8148,1.009,25.05
BAT_081,280,3.809,1.0084,25.1
BAT_081,300,3.8043,1.0075,25.11
BAT_081,320,3.8008,1.0011,25.15
BAT_081,340,3.7941,1.0028,25.3
BAT_081,360,3.7944,1.0015,25.21
BAT_081,380,3.7865,1.0014,25.2
BAT_081,400,3.7796,0.9961,25.27
BAT_081,420,3.7787,1.0037,25.28
BAT_081,440,3.7758,1.0059,25.26
BAT_081,460,3.7696,1.0069,25.39
BAT_081,480,3.7691,1.0062,25.38
BAT_081,500,3.7671,1.0082,25.31
BAT_081,520,3.7648,1.0005,25.45
BAT_081,540,3.7646,1.0047,25.38
BAT_081,560,3.7622,1.007,25.44
BAT_081,580,3.76,0.9971,25.48
BAT_081,600,3.7592,0.9883,25.42
BAT_081,620,3.7613,1.0065,25.52
BAT_081,640,3.7588,0.9964,25.58
BAT_081,660,3.7579,0.9977,25.56
BAT_081,680,3.7554,1.0055,25.57
BAT_081,700,3.7553,0.9998,25.59
BAT_081,720,3.7552,1.0073,25.58
BAT_081,740,3.7524,0.9984,25.6
BAT_081,760,3.7515,0.9997,25.66
BAT_081,780,3.7479,1.0038,25.76
BAT_081,800,3.75,0.9895,25.77
BAT_081,820,3.7525,0.9996,25.67
BAT_081,840,3.7461,0.9995,25.76
BAT_081,860,3.7474,0.9999,25.84
BAT_081,880,3.7506,1.0022,25.81
BAT_081,900,3.7459,0.9922,25.92
BAT_081,920,3.7458,0.9993,25.8
BAT_081,940,3.7468,0.9996,25.85
